,date,ID,Tag,value
281,2009-10-16 06:17:35.000074,M006,Milan_Motion,OFF
282,2009-10-16 06:17:40.000063,M019,Milan_Motion,ON
283,2009-10-16 06:17:44.000048,M019,Milan_Motion,OFF
284,2009-10-16 06:17:45.000060,M020,Milan_Motion,ON
285,2009-10-16 06:17:47.000041,M020,Milan_Motion,OFF
286,2009-10-16 06:17:51.000026,M020,Milan_Motion,ON
287,2009-10-16 06:17:53.000012,M020,Milan_Motion,OFF
288,2009-10-16 06:18:12.000057,M020,Milan_Motion,ON
289,2009-10-16 06:18:14.000071,M020,Milan_Motion,OFF
290,2009-10-16 06:18:21.000097,M013,Milan_Motion,ON
291,2009-10-16 06:18:26.000097,M013,Milan_Motion,OFF
292,2009-10-16 06:25:24.000081,M020,Milan_Motion,ON
293,2009-10-16 06:25:26.000028,M028,Milan_Motion,ON
294,2009-10-16 06:25:27.000075,M020,Milan_Motion,OFF
295,2009-10-16 06:25:28.000054,M028,Milan_Motion,OFF
296,2009-10-16 06:30:07.000067,M020,Milan_Motion,ON
297,2009-10-16 06:30:19.000053,M020,Milan_Motion,OFF
298,2009-10-16 06:30:33.000009,M020,Milan_Motion,ON
299,2009-10-16 06:30:33.000087,M028,Milan_Motion,ON
300,2009-10-16 06:30:35.000034,M020,Milan_Motion,OFF
301,2009-10-16 06:30:35.000080,M028,Milan_Motion,OFF
302,2009-10-16 06:31:13.000032,M020,Milan_Motion,ON
303,2009-10-16 06:31:18.000030,M020,Milan_Motion,OFF
304,2009-10-16 06:31:20.000053,M020,Milan_Motion,ON
305,2009-10-16 06:31:24.000083,M020,Milan_Motion,OFF
306,2009-10-16 06:32:10.000095,M020,Milan_Motion,ON
307,2009-10-16 06:32:12.000008,M020,Milan_Motion,OFF
308,2009-10-16 06:32:13.000055,M020,Milan_Motion,ON
309,2009-10-16 06:32:18.000015,M020,Milan_Motion,OFF
310,2009-10-16 06:55:02.000073,M020,Milan_Motion,ON
311,2009-10-16 06:55:05.000030,M020,Milan_Motion,OFF
312,2009-10-16 07:11:08.000009,M021,Milan_Motion,ON
313,2009-10-16 07:11:16.000036,M021,Milan_Motion,OFF
314,2009-10-16 07:11:31.000001,M021,Milan_Motion,ON
315,2009-10-16 07:11:32.000089,M021,Milan_Motion,OFF
316,2009-10-16 07:11:35.000009,M021,Milan_Motion,ON
317,2009-10-16 07:11:37.000026,M021,Milan_Motion,OFF
318,2009-10-16 07:49:38.000023,T002,Milan_Temp,19.5
319,2009-10-16 07:54:39.000098,T002,Milan_Temp,20
320,2009-10-16 07:59:41.000053,T002,Milan_Temp,19.5
321,2009-10-16 08:02:28.000081,M020,Milan_Motion,ON
322,2009-10-16 08:02:30.000065,M020,Milan_Motion,OFF
323,2009-10-16 08:14:45.000098,T001,Milan_Temp,19.5
324,2009-10-16 08:16:14.000066,M021,Milan_Motion,ON
325,2009-10-16 08:16:21.000005,M021,Milan_Motion,OFF
326,2009-10-16 08:16:27.000069,M021,Milan_Motion,ON
327,2009-10-16 08:16:29.000050,M021,Milan_Motion,OFF
328,2009-10-16 08:40:01.000075,M021,Milan_Motion,ON
329,2009-10-16 08:40:08.000001,M020,Milan_Motion,ON
330,2009-10-16 08:40:12.000089,M020,Milan_Motion,OFF
331,2009-10-16 08:40:12.000098,M028,Milan_Motion,ON
332,2009-10-16 08:40:15.000015,M021,Milan_Motion,OFF
333,2009-10-16 08:40:15.000023,M028,Milan_Motion,OFF
334,2009-10-16 08:40:15.000068,M021,Milan_Motion,ON
335,2009-10-16 08:40:16.000081,M028,Milan_Motion,ON
336,2009-10-16 08:40:18.000063,M028,Milan_Motion,OFF
337,2009-10-16 08:40:19.000044,M021,Milan_Motion,OFF
338,2009-10-16 08:40:19.000093,M028,Milan_Motion,ON
339,2009-10-16 08:40:21.000081,M028,Milan_Motion,OFF
340,2009-10-16 08:40:23.000069,M021,Milan_Motion,ON
341,2009-10-16 08:40:25.000056,M021,Milan_Motion,OFF
342,2009-10-16 08:40:30.000058,M028,Milan_Motion,ON
343,2009-10-16 08:40:32.000078,M028,Milan_Motion,OFF
344,2009-10-16 08:40:33.000059,M021,Milan_Motion,ON
345,2009-10-16 08:40:36.000010,M021,Milan_Motion,OFF
346,2009-10-16 08:40:36.000089,M028,Milan_Motion,ON
347,2009-10-16 08:40:38.000070,M021,Milan_Motion,ON
348,2009-10-16 08:40:41.000020,M021,Milan_Motion,OFF
349,2009-10-16 08:40:41.000029,M028,Milan_Motion,OFF
350,2009-10-16 08:40:44.000048,M020,Milan_Motion,ON
351,2009-10-16 08:40:44.000056,M028,Milan_Motion,ON
352,2009-10-16 08:40:46.000005,M020,Milan_Motion,OFF
353,2009-10-16 08:40:46.000014,M028,Milan_Motion,OFF
354,2009-10-16 08:40:46.000058,M028,Milan_Motion,ON
355,2009-10-16 08:40:48.000039,M028,Milan_Motion,OFF
356,2009-10-16 08:40:58.000094,M021,Milan_Motion,ON
357,2009-10-16 08:40:59.000043,M028,Milan_Motion,ON
358,2009-10-16 08:41:01.000098,M020,Milan_Motion,ON
359,2009-10-16 08:41:04.000052,M021,Milan_Motion,OFF
360,2009-10-16 08:41:05.000032,M028,Milan_Motion,OFF
361,2009-10-16 08:41:05.000078,M028,Milan_Motion,ON
362,2009-10-16 08:41:09.000098,M025,Milan_Motion,ON
363,2009-10-16 08:41:10.000042,M028,Milan_Motion,OFF
364,2009-10-16 08:41:11.000021,M020,Milan_Motion,OFF
365,2009-10-16 08:41:25.000005,M025,Milan_Motion,OFF
366,2009-10-16 08:41:25.000054,M025,Milan_Motion,ON
367,2009-10-16 08:41:28.000080,M025,Milan_Motion,OFF
368,2009-10-16 08:41:33.000011,M019,Milan_Motion,ON
369,2009-10-16 08:41:38.000004,M019,Milan_Motion,OFF
370,2009-10-16 08:41:39.000084,M019,Milan_Motion,ON
371,2009-10-16 08:41:43.000001,M019,Milan_Motion,OFF
372,2009-10-16 08:41:44.000047,M019,Milan_Motion,ON
373,2009-10-16 08:41:46.000062,M009,Milan_Motion,ON
374,2009-10-16 08:41:47.000075,M019,Milan_Motion,OFF
375,2009-10-16 08:41:48.000087,M017,Milan_Motion,ON
376,2009-10-16 08:41:50.000000,M009,Milan_Motion,OFF
377,2009-10-16 08:41:50.000045,M017,Milan_Motion,OFF
378,2009-10-16 08:41:50.000090,M016,Milan_Motion,ON
379,2009-10-16 08:41:51.000035,M011,Milan_Motion,ON
380,2009-10-16 08:41:53.000021,M011,Milan_Motion,OFF
381,2009-10-16 08:41:58.000022,M023,Milan_Motion,ON
382,2009-10-16 08:41:59.000078,M023,Milan_Motion,OFF
383,2009-10-16 08:41:59.000090,M015,Milan_Motion,ON
384,2009-10-16 08:42:01.000077,M022,Milan_Motion,ON
385,2009-10-16 08:42:02.000026,M016,Milan_Motion,OFF
386,2009-10-16 08:42:02.000075,M015,Milan_Motion,OFF
387,2009-10-16 08:42:03.000093,M023,Milan_Motion,ON
388,2009-10-16 08:42:07.000015,M022,Milan_Motion,OFF
389,2009-10-16 08:42:09.000065,M023,Milan_Motion,OFF
390,2009-10-16 08:42:10.000044,M023,Milan_Motion,ON
391,2009-10-16 08:42:11.000091,M022,Milan_Motion,ON
392,2009-10-16 08:42:14.000039,M023,Milan_Motion,OFF
393,2009-10-16 08:42:15.000052,M022,Milan_Motion,OFF
394,2009-10-16 08:42:20.000007,M023,Milan_Motion,ON
395,2009-10-16 08:42:20.000015,M022,Milan_Motion,ON
396,2009-10-16 08:42:22.000066,M022,Milan_Motion,OFF
397,2009-10-16 08:42:24.000054,M022,Milan_Motion,ON
398,2009-10-16 08:42:25.000037,M023,Milan_Motion,OFF
399,2009-10-16 08:42:28.000064,M022,Milan_Motion,OFF
400,2009-10-16 08:42:36.000039,M023,Milan_Motion,ON
401,2009-10-16 08:42:36.000087,M014,Milan_Motion,ON
402,2009-10-16 08:42:40.000075,M023,Milan_Motion,OFF
403,2009-10-16 08:42:48.000068,M023,Milan_Motion,ON
404,2009-10-16 08:42:51.000051,M014,Milan_Motion,OFF
405,2009-10-16 08:42:52.000065,M015,Milan_Motion,ON
406,2009-10-16 08:42:54.000016,M016,Milan_Motion,ON
407,2009-10-16 08:42:55.000002,M023,Milan_Motion,OFF
408,2009-10-16 08:42:55.000014,M015,Milan_Motion,OFF
409,2009-10-16 08:42:56.000032,M016,Milan_Motion,OFF
410,2009-10-16 08:42:56.000081,M011,Milan_Motion,ON
411,2009-10-16 08:42:58.000034,M016,Milan_Motion,ON
412,2009-10-16 08:43:00.000021,M011,Milan_Motion,OFF
413,2009-10-16 08:43:00.000069,M016,Milan_Motion,OFF
414,2009-10-16 08:43:02.000058,M017,Milan_Motion,ON
415,2009-10-16 08:43:06.000050,M017,Milan_Motion,OFF
416,2009-10-16 08:43:09.000036,M017,Milan_Motion,ON
417,2009-10-16 08:43:12.000054,M009,Milan_Motion,ON
418,2009-10-16 08:43:13.000066,M017,Milan_Motion,OFF
419,2009-10-16 08:43:14.000045,M016,Milan_Motion,ON
420,2009-10-16 08:43:15.000023,M009,Milan_Motion,OFF
421,2009-10-16 08:43:15.000068,M011,Milan_Motion,ON
422,2009-10-16 08:43:17.000083,M016,Milan_Motion,OFF
423,2009-10-16 08:43:22.000035,M011,Milan_Motion,OFF
424,2009-10-16 08:43:24.000053,M010,Milan_Motion,ON
425,2009-10-16 08:43:27.000010,M003,Milan_Motion,ON
426,2009-10-16 08:43:28.000028,M010,Milan_Motion,OFF
427,2009-10-16 08:43:29.000012,M003,Milan_Motion,OFF
428,2009-10-16 08:43:37.000091,M019,Milan_Motion,ON
429,2009-10-16 08:43:46.000021,M019,Milan_Motion,OFF
