,date,ID,DC_POWER,AC_POWER,DAILY_YIELD,TOTAL_YIELD,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION,Tag
45,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,6987759.0,24.8461304,22.36085213333333,0.0,Powerplant
46,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,6987759.0,24.621525357142858,22.165422642857145,0.0,Powerplant
47,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,6987759.0,24.5360922,21.968570866666667,0.0,Powerplant
48,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,6987759.0,24.638673866666664,22.352925666666668,0.0,Powerplant
49,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,6987759.0,24.87302233333333,23.1609192,0.0,Powerplant
50,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,6987759.0,24.936930466666663,23.026113,0.0,Powerplant
51,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,6987759.0,25.0122476,23.343229266666665,0.0,Powerplant
52,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,6987759.0,25.00514933333333,23.639459266666663,0.0,Powerplant
53,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,6987759.0,24.993019533333328,24.0394858,0.0,Powerplant
54,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,6987759.0,25.016309428571425,24.384135571428573,0.0,Powerplant
55,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,6987759.0,24.985215266666664,24.35150773333333,0.0,Powerplant
56,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,6987759.0,24.93773193333333,24.060296533333336,0.0,Powerplant
57,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,6987759.0,24.87909953333333,23.709794133333336,0.0,Powerplant
58,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,6987759.0,24.6789022,22.58994153333333,0.0,Powerplant
59,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,6987759.0,24.3519308,21.78364253333333,0.0,Powerplant
60,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,6987759.0,24.0626222,21.85252493333333,0.0,Powerplant
61,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,6987759.0,24.013224200000003,22.306315,0.0,Powerplant
62,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,6987759.0,24.1771058,22.551908466666664,0.0,Powerplant
63,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,7602960.0,25.184316133333333,22.8575074,0.0,Powerplant
64,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,7602960.0,25.08458866666667,22.761667866666663,0.0,Powerplant
65,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,7602960.0,24.935752600000004,22.59230553333333,0.0,Powerplant
66,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,7602960.0,24.8461304,22.36085213333333,0.0,Powerplant
67,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,7602960.0,24.621525357142858,22.165422642857145,0.0,Powerplant
68,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,7602960.0,24.5360922,21.968570866666667,0.0,Powerplant
69,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,7602960.0,24.638673866666664,22.352925666666668,0.0,Powerplant
70,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,7602960.0,24.87302233333333,23.1609192,0.0,Powerplant
71,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,7602960.0,24.936930466666663,23.026113,0.0,Powerplant
72,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,7602960.0,25.0122476,23.343229266666665,0.0,Powerplant
73,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,7602960.0,25.00514933333333,23.639459266666663,0.0,Powerplant
74,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,7602960.0,24.993019533333328,24.0394858,0.0,Powerplant
75,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,7602960.0,25.016309428571425,24.384135571428573,0.0,Powerplant
76,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,7602960.0,24.985215266666664,24.35150773333333,0.0,Powerplant
77,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,7602960.0,24.93773193333333,24.060296533333336,0.0,Powerplant
78,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,7602960.0,24.87909953333333,23.709794133333336,0.0,Powerplant
79,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,7602960.0,24.6789022,22.58994153333333,0.0,Powerplant
80,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,7602960.0,24.3519308,21.78364253333333,0.0,Powerplant
81,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,7602960.0,24.0626222,21.85252493333333,0.0,Powerplant
82,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,7602960.0,24.013224200000003,22.306315,0.0,Powerplant
83,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,7602960.0,24.1771058,22.551908466666664,0.0,Powerplant
84,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,7158964.0,25.184316133333333,22.8575074,0.0,Powerplant
85,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,7158964.0,25.08458866666667,22.761667866666663,0.0,Powerplant
86,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,7158964.0,24.935752600000004,22.59230553333333,0.0,Powerplant
87,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,7158964.0,24.8461304,22.36085213333333,0.0,Powerplant
88,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,7158964.0,24.621525357142858,22.165422642857145,0.0,Powerplant
89,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,7158964.0,24.5360922,21.968570866666667,0.0,Powerplant
90,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,7158964.0,24.638673866666664,22.352925666666668,0.0,Powerplant
91,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,7158964.0,24.87302233333333,23.1609192,0.0,Powerplant
92,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,7158964.0,24.936930466666663,23.026113,0.0,Powerplant
93,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,7158964.0,25.0122476,23.343229266666665,0.0,Powerplant
94,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,7158964.0,25.00514933333333,23.639459266666663,0.0,Powerplant
95,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,7158964.0,24.993019533333328,24.0394858,0.0,Powerplant
96,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,7158964.0,25.016309428571425,24.384135571428573,0.0,Powerplant
97,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,7158964.0,24.985215266666664,24.35150773333333,0.0,Powerplant
98,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,7158964.0,24.93773193333333,24.060296533333336,0.0,Powerplant
99,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,7158964.0,24.87909953333333,23.709794133333336,0.0,Powerplant
100,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,7158964.0,24.6789022,22.58994153333333,0.0,Powerplant
101,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,7158964.0,24.3519308,21.78364253333333,0.0,Powerplant
102,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,7158964.0,24.0626222,21.85252493333333,0.0,Powerplant
103,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,7158964.0,24.013224200000003,22.306315,0.0,Powerplant
104,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,7158964.0,24.1771058,22.551908466666664,0.0,Powerplant
105,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,7206408.0,25.184316133333333,22.8575074,0.0,Powerplant
106,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,7206408.0,25.08458866666667,22.761667866666663,0.0,Powerplant
107,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,7206408.0,24.935752600000004,22.59230553333333,0.0,Powerplant
108,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,7206408.0,24.8461304,22.36085213333333,0.0,Powerplant
109,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,7206408.0,24.621525357142858,22.165422642857145,0.0,Powerplant
110,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,7206408.0,24.5360922,21.968570866666667,0.0,Powerplant
111,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,7206408.0,24.638673866666664,22.352925666666668,0.0,Powerplant
112,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,7206408.0,24.87302233333333,23.1609192,0.0,Powerplant
113,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,7206408.0,24.936930466666663,23.026113,0.0,Powerplant
114,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,7206408.0,25.0122476,23.343229266666665,0.0,Powerplant
115,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,7206408.0,25.00514933333333,23.639459266666663,0.0,Powerplant
116,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,7206408.0,24.993019533333328,24.0394858,0.0,Powerplant
117,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,7206408.0,25.016309428571425,24.384135571428573,0.0,Powerplant
118,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,7206408.0,24.985215266666664,24.35150773333333,0.0,Powerplant
119,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,7206408.0,24.93773193333333,24.060296533333336,0.0,Powerplant
120,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,7206408.0,24.87909953333333,23.709794133333336,0.0,Powerplant
121,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,7206408.0,24.6789022,22.58994153333333,0.0,Powerplant
122,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,7206408.0,24.3519308,21.78364253333333,0.0,Powerplant
123,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,7206408.0,24.0626222,21.85252493333333,0.0,Powerplant
124,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,7206408.0,24.013224200000003,22.306315,0.0,Powerplant
125,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,7206408.0,24.1771058,22.551908466666664,0.0,Powerplant
126,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,7028673.0,25.184316133333333,22.8575074,0.0,Powerplant
127,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,7028673.0,25.08458866666667,22.761667866666663,0.0,Powerplant
128,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,7028673.0,24.935752600000004,22.59230553333333,0.0,Powerplant
129,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,7028673.0,24.8461304,22.36085213333333,0.0,Powerplant
130,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,7028673.0,24.621525357142858,22.165422642857145,0.0,Powerplant
131,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,7028673.0,24.5360922,21.968570866666667,0.0,Powerplant
132,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,7028673.0,24.638673866666664,22.352925666666668,0.0,Powerplant
133,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,7028673.0,24.87302233333333,23.1609192,0.0,Powerplant
134,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,7028673.0,24.936930466666663,23.026113,0.0,Powerplant
135,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,7028673.0,25.0122476,23.343229266666665,0.0,Powerplant
136,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,7028673.0,25.00514933333333,23.639459266666663,0.0,Powerplant
137,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,7028673.0,24.993019533333328,24.0394858,0.0,Powerplant
138,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,7028673.0,25.016309428571425,24.384135571428573,0.0,Powerplant
139,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,7028673.0,24.985215266666664,24.35150773333333,0.0,Powerplant
140,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,7028673.0,24.93773193333333,24.060296533333336,0.0,Powerplant
141,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,7028673.0,24.87909953333333,23.709794133333336,0.0,Powerplant
142,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,7028673.0,24.6789022,22.58994153333333,0.0,Powerplant
143,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,7028673.0,24.3519308,21.78364253333333,0.0,Powerplant
144,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,7028673.0,24.0626222,21.85252493333333,0.0,Powerplant
145,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,7028673.0,24.013224200000003,22.306315,0.0,Powerplant
146,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,7028673.0,24.1771058,22.551908466666664,0.0,Powerplant
147,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,6522172.0,25.184316133333333,22.8575074,0.0,Powerplant
148,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,6522172.0,25.08458866666667,22.761667866666663,0.0,Powerplant
149,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,6522172.0,24.935752600000004,22.59230553333333,0.0,Powerplant
150,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,6522172.0,24.8461304,22.36085213333333,0.0,Powerplant
151,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,6522172.0,24.621525357142858,22.165422642857145,0.0,Powerplant
152,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,6522172.0,24.5360922,21.968570866666667,0.0,Powerplant
153,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,6522172.0,24.638673866666664,22.352925666666668,0.0,Powerplant
154,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,6522172.0,24.87302233333333,23.1609192,0.0,Powerplant
155,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,6522172.0,24.936930466666663,23.026113,0.0,Powerplant
156,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,6522172.0,25.0122476,23.343229266666665,0.0,Powerplant
157,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,6522172.0,25.00514933333333,23.639459266666663,0.0,Powerplant
158,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,6522172.0,24.993019533333328,24.0394858,0.0,Powerplant
159,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,6522172.0,25.016309428571425,24.384135571428573,0.0,Powerplant
160,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,6522172.0,24.985215266666664,24.35150773333333,0.0,Powerplant
161,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,6522172.0,24.93773193333333,24.060296533333336,0.0,Powerplant
162,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,6522172.0,24.87909953333333,23.709794133333336,0.0,Powerplant
163,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,6522172.0,24.6789022,22.58994153333333,0.0,Powerplant
164,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,6522172.0,24.3519308,21.78364253333333,0.0,Powerplant
165,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,6522172.0,24.0626222,21.85252493333333,0.0,Powerplant
166,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,6522172.0,24.013224200000003,22.306315,0.0,Powerplant
167,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,6522172.0,24.1771058,22.551908466666664,0.0,Powerplant
168,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,7098099.0,25.184316133333333,22.8575074,0.0,Powerplant
169,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,7098099.0,25.08458866666667,22.761667866666663,0.0,Powerplant
170,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,7098099.0,24.935752600000004,22.59230553333333,0.0,Powerplant
171,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,7098099.0,24.8461304,22.36085213333333,0.0,Powerplant
172,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,7098099.0,24.621525357142858,22.165422642857145,0.0,Powerplant
173,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,7098099.0,24.5360922,21.968570866666667,0.0,Powerplant
174,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,7098099.0,24.638673866666664,22.352925666666668,0.0,Powerplant
175,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,7098099.0,24.87302233333333,23.1609192,0.0,Powerplant
176,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,7098099.0,24.936930466666663,23.026113,0.0,Powerplant
177,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,7098099.0,25.0122476,23.343229266666665,0.0,Powerplant
178,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,7098099.0,25.00514933333333,23.639459266666663,0.0,Powerplant
179,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,7098099.0,24.993019533333328,24.0394858,0.0,Powerplant
180,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,7098099.0,25.016309428571425,24.384135571428573,0.0,Powerplant
181,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,7098099.0,24.985215266666664,24.35150773333333,0.0,Powerplant
182,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,7098099.0,24.93773193333333,24.060296533333336,0.0,Powerplant
183,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,7098099.0,24.87909953333333,23.709794133333336,0.0,Powerplant
184,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,7098099.0,24.6789022,22.58994153333333,0.0,Powerplant
185,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,7098099.0,24.3519308,21.78364253333333,0.0,Powerplant
186,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,7098099.0,24.0626222,21.85252493333333,0.0,Powerplant
187,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,7098099.0,24.013224200000003,22.306315,0.0,Powerplant
188,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,7098099.0,24.1771058,22.551908466666664,0.0,Powerplant
189,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,6271355.0,25.184316133333333,22.8575074,0.0,Powerplant
190,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,6271355.0,25.08458866666667,22.761667866666663,0.0,Powerplant
191,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,6271355.0,24.935752600000004,22.59230553333333,0.0,Powerplant
192,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,6271355.0,24.8461304,22.36085213333333,0.0,Powerplant
193,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,6271355.0,24.621525357142858,22.165422642857145,0.0,Powerplant
194,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,6271355.0,24.5360922,21.968570866666667,0.0,Powerplant
195,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,6271355.0,24.638673866666664,22.352925666666668,0.0,Powerplant
196,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,6271355.0,24.87302233333333,23.1609192,0.0,Powerplant
197,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,6271355.0,24.936930466666663,23.026113,0.0,Powerplant
198,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,6271355.0,25.0122476,23.343229266666665,0.0,Powerplant
199,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,6271355.0,25.00514933333333,23.639459266666663,0.0,Powerplant
200,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,6271355.0,24.993019533333328,24.0394858,0.0,Powerplant
201,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,6271355.0,25.016309428571425,24.384135571428573,0.0,Powerplant
202,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,6271355.0,24.985215266666664,24.35150773333333,0.0,Powerplant
203,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,6271355.0,24.93773193333333,24.060296533333336,0.0,Powerplant
204,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,6271355.0,24.87909953333333,23.709794133333336,0.0,Powerplant
205,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,6271355.0,24.6789022,22.58994153333333,0.0,Powerplant
206,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,6271355.0,24.3519308,21.78364253333333,0.0,Powerplant
207,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,6271355.0,24.0626222,21.85252493333333,0.0,Powerplant
208,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,6271355.0,24.013224200000003,22.306315,0.0,Powerplant
209,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,6271355.0,24.1771058,22.551908466666664,0.0,Powerplant
210,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,6316803.0,25.184316133333333,22.8575074,0.0,Powerplant
211,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,6316803.0,25.08458866666667,22.761667866666663,0.0,Powerplant
212,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,6316803.0,24.935752600000004,22.59230553333333,0.0,Powerplant
213,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,6316803.0,24.8461304,22.36085213333333,0.0,Powerplant
214,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,6316803.0,24.621525357142858,22.165422642857145,0.0,Powerplant
215,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,6316803.0,24.5360922,21.968570866666667,0.0,Powerplant
216,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,6316803.0,24.638673866666664,22.352925666666668,0.0,Powerplant
217,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,6316803.0,24.87302233333333,23.1609192,0.0,Powerplant
218,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,6316803.0,24.936930466666663,23.026113,0.0,Powerplant
219,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,6316803.0,25.0122476,23.343229266666665,0.0,Powerplant
220,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,6316803.0,25.00514933333333,23.639459266666663,0.0,Powerplant
221,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,6316803.0,24.993019533333328,24.0394858,0.0,Powerplant
222,2020-05-15 00:00:00,4135001,0.0,0.0,0.0,6316803.0,25.016309428571425,24.384135571428573,0.0,Powerplant
